Lottery Number,Last Date Registration,Location,Contractor,Number of Apartments,Apartments for Natives,Registered,Registered Natives,Price per Meter,Grant,Natives Chance to win,non-Natives Chance to win,Region,country,ConstructionPermitName,ProjectStatus,LotteryId
1284,2019-07-27,בית שמש,"ש.גר נתיב עיסקי בע""מ",13,3,2830,563,8639.28,0,0.0053285968028419,0.0044111160123511,מרכז,ישראל,היתר מלא,בחירת דירות,1284
1293,2019-07-27,דימונה,"אסיה סיירוס פיתוח וייזום בע""מ",17,17,109,5,6544.98,60000,1.0,0.0,דרום,ישראל,היתר מלא,בחירת דירות,1293
1299,2019-07-27,דימונה,אייל אריכא,10,10,85,4,6223.23,60000,1.0,0.0,דרום,ישראל,החלטת ועדה (היתר בתנאים),בחירת דירות,1299
1283,2019-07-27,הרצלייה,"איסתא נכסים בע""מ, סלע בינוי והשקעות מקבוצת אמנון מסילות בע""מ",13,0,1005,166,16115.58,0,0.0,0.0154946364719904,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,1283
1260,2019-07-27,חריש,"שפיר מגורים ובניין בע""מ",81,79,933,2,7435.35,40000,1.0,0.0021482277121374,צפון,ישראל,היתר מלא,בחירת דירות,1260
1261,2019-07-27,חריש,"שפיר מגורים ובניין בע""מ",74,74,857,1,7435.35,40000,1.0,0.0,צפון,ישראל,היתר מלא,בחירת דירות,1261
1262,2019-07-27,חריש,"שפיר מגורים ובניין בע""מ",36,36,793,1,7435.35,40000,1.0,0.0,צפון,ישראל,היתר מלא,בחירת דירות,1262
1263,2019-07-27,חריש,"שפיר מגורים ובניין בע""מ",82,82,771,1,7435.35,40000,1.0,0.0,צפון,ישראל,היתר מלא,בחירת דירות,1263
1264,2019-07-27,חריש,"אחים אוזן חברה לבניה בע""מ",5,5,682,0,7371.0,40000,1.0,0.0,צפון,ישראל,היתר מלא,בחירת דירות,1264
1269,2019-07-27,יבנה,"רמי שבירו הנדסה בניה והשקעות בע""מ",81,13,2691,324,10430.55,0,0.0401234567901234,0.0287283481199831,מרכז,ישראל,היתר מלא,בחירת דירות,1269
1278,2019-07-27,יבנה,ברקת ישראל-מחיר למשתכן,29,0,567,87,9121.32,0,0.0,0.0604166666666666,מרכז,ישראל,היתר מלא,בחירת דירות,1278
1279,2019-07-27,יבנה,"אבי מנדלר נכסים והשקעות בע""מ",52,0,598,89,9789.39,0,0.0,0.1021611001964636,מרכז,ישראל,היתר מלא,בחירת דירות,1279
1280,2019-07-27,מודיעין-מכבים-רעות,גיא & דורון לוי הנדסה בנייה והשקעות,5,0,730,129,10615.41,0,0.0,0.0083194675540765,מרכז,ישראל,היתר מלא,בחירת דירות,1280
1295,2019-07-27,מעלות-תרשיחא,"ורדים השקעות ונכסים בע""מ",30,10,188,31,7187.31,60000,0.3225806451612903,0.1273885350318471,צפון,ישראל,היתר מלא,בחירת דירות,1295
1297,2019-07-27,נהרייה,"ספייס בניה וייזמות בע""מ",28,27,235,24,7002.45,40000,1.0,0.0047393364928909,צפון,ישראל,היתר מלא,בחירת דירות,1297
1272,2019-07-27,נתיבות,גלעד מאי חברה להשקעות בניה ופי,19,0,521,78,6509.88,60000,0.0,0.0428893905191873,דרום,ישראל,היתר מלא,בחירת דירות,1272
1273,2019-07-27,נתיבות,גלעד מאי חברה להשקעות בניה ופי,33,1,566,81,6509.88,60000,0.0123456790123456,0.0659793814432989,דרום,ישראל,היתר מלא,בחירת דירות,1273
1277,2019-07-27,נתניה,גיא & דורון לוי הנדסה בנייה והשקעות,2,0,482,190,10615.41,0,0.0,0.0068493150684931,מרכז,ישראל,היתר מלא,בחירת דירות,1277
1265,2019-07-27,עכו,"משכנות הכרם עכו בע""מ",36,0,119,15,8153.73,40000,0.0,0.3461538461538461,צפון,ישראל,היתר מלא,בחירת דירות,1265
1266,2019-07-27,עכו,"נ.ר.ש.א. לבנין והשקעות בע""מ",69,5,91,17,8166.6,40000,0.2941176470588235,0.8648648648648649,צפון,ישראל,היתר מלא,בתהליכי הגרלה,1266
1290,2019-07-27,עכו,"אבי מנדלר נכסים והשקעות בע""מ",71,47,109,19,7461.09,40000,1.0,0.2666666666666666,צפון,ישראל,היתר מלא,בחירת דירות,1290
1291,2019-07-27,עכו,"שתית בע""מ",28,0,88,15,,40000,0.0,0.3835616438356164,צפון,ישראל,היתר מלא,בחירת דירות,1291
1292,2019-07-27,עכו,"א. י. אמריקה ישראל להשקעות בע""",66,19,91,14,7824.96,40000,1.0,0.6103896103896104,צפון,ישראל,היתר מלא,בחירת דירות,1292
1285,2019-07-27,עכו,"מגדלי כרם עכו בע""מ",77,53,196,85,,40000,0.6235294117647059,0.2162162162162162,צפון,ישראל,היתר מלא,בחירת דירות,1285
1268,2019-07-27,עפולה,"א.י. אדיר יעקב שמשון בע""מ",84,36,637,67,6546.15,40000,0.5373134328358209,0.0842105263157894,צפון,ישראל,היתר מלא,בחירת דירות,1268
1271,2019-07-27,קריית גת,"דונה חברה להנדסה ובנין בע""מ",121,0,829,121,7977.06,0,0.0,0.1709039548022599,דרום,ישראל,היתר מלא,בחירת דירות,1271
1267,2019-07-27,קריית טבעון,"שתית בע""מ",20,0,393,34,9190.35,0,0.0,0.0557103064066852,צפון,ישראל,היתר מלא,בחירת דירות,1267
1294,2019-07-27,קריית ים,"שובל ביצוע פרוייקטים בע""מ",71,0,203,28,8411.13,0,0.0,0.4057142857142857,מרכז,ישראל,היתר מלא,בחירת דירות,1294
1286,2019-07-27,קריית ים,"שגראוי ייזום ובניה (אס.בי.סי) בע""מ",17,2,235,44,9196.2,0,0.0454545454545454,0.0785340314136125,מרכז,ישראל,היתר מלא,בחירת דירות,1286
1287,2019-07-27,קריית ים,"שגראוי ייזום ובניה (אס.בי.סי) בע""מ",9,0,184,21,8652.15,0,0.0,0.0552147239263803,מרכז,ישראל,היתר מלא,בחירת דירות,1287
1288,2019-07-27,קריית ים,"משכנות הראל בע""מ",35,0,258,47,8270.73,0,0.0,0.1658767772511848,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,1288
1289,2019-07-27,קריית ים,"אופציה שיווק בע""מ, איתן לייפר החזקות 2015 בע""מ",14,0,173,22,8593.65,0,0.0,0.0927152317880794,מרכז,ישראל,היתר מלא,בחירת דירות,1289
1281,2019-07-27,ראשון לציון,"אזורים בנין (1965) בע""מ",8,0,1094,312,11207.43,0,0.0,0.0102301790281329,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,1281
1282,2019-07-27,ראשון לציון,"קחם חברה להשקעות בע""מ",20,0,1138,320,11318.58,0,0.0,0.0244498777506112,מרכז,ישראל,היתר מלא,בחירת דירות,1282
1275,2019-07-27,שדרות,"ג.מ.נ שיווק לבניה בע""מ",59,59,457,135,5658.12,60000,0.437037037037037,0.0,דרום,ישראל,היתר מלא,בחירת דירות,1275
1226,2019-06-17,אור יהודה,"גינדי גרדנס בע""מ",56,13,3301,269,12743.64,0,0.0483271375464684,0.0141820580474934,מרכז,ישראל,היתר מלא,בחירת דירות,1226
1244,2019-06-17,אור יהודה,"גינדי גרדנס בע""מ",36,12,3167,255,12349.35,0,0.0470588235294117,0.0082417582417582,מרכז,ישראל,היתר מלא,בחירת דירות,1244
1229,2019-06-17,אשקלון,"ליאם נחמיאס חברה לבניין בע""מ",11,0,624,101,8796.06,40000,0.0,0.0210325047801147,דרום,ישראל,היתר מלא,בתהליכי הגרלה,1229
1230,2019-06-17,אשקלון,"ק.נ יזום והשקעות בע""מ",10,0,559,92,8805.42,40000,0.0,0.0214132762312633,דרום,ישראל,החלטת ועדה (היתר בתנאים) לחלק מהמגרשים,בתהליכי הגרלה,1230
1231,2019-06-17,אשקלון,"אסיאג חנניה, פיקה תשתית עבודות פיתוח בע""מ",12,0,503,84,9207.9,40000,0.0,0.0286396181384248,דרום,ישראל,היתר מלא,בתהליכי הגרלה,1231
1232,2019-06-17,אשקלון,"אסיאג חנניה, פיקה תשתית עבודות פיתוח בע""מ",7,0,458,77,9319.05,40000,0.0,0.0183727034120734,דרום,ישראל,היתר מלא,בתהליכי הגרלה,1232
1233,2019-06-17,אשקלון,"אסיאג חנניה, פיקה תשתית עבודות פיתוח בע""מ",10,0,445,78,9108.45,40000,0.0,0.0272479564032697,דרום,ישראל,היתר מלא,בתהליכי הגרלה,1233
1234,2019-06-17,אשקלון,בוני התיכון הנדסה אזרחית ותשתי,5,0,520,89,8938.8,40000,0.0,0.0116009280742459,דרום,ישראל,היתר מלא,בחירת דירות,1234
1235,2019-06-17,אשקלון,"א.שדה פרויקטים בע""מ",3,0,529,90,8522.28,40000,0.0,0.0068337129840546,דרום,ישראל,היתר מלא,בחירת דירות,1235
1236,2019-06-17,אשקלון,"אייל פרץ יזמות ונדל""ן 2011 בע""מ",5,0,446,78,9097.92,40000,0.0,0.0135869565217391,דרום,ישראל,היתר מלא,בחירת דירות,1236
1213,2019-06-17,אשקלון,"אלון מרדכי ובניו חברה לבנין ופיתוח בע""מ",13,0,132,13,8553.87,40000,0.0,0.1092436974789916,דרום,ישראל,היתר מלא,בחירת דירות,1213
1214,2019-06-17,אשקלון,כ. כוכב הנגב - חברה לבנין ופתוח (90,36,0,105,15,8586.63,40000,0.0,0.4,דרום,ישראל,היתר מלא,בחירת דירות,1214
1215,2019-06-17,אשקלון,כ. כוכב הנגב - חברה לבנין ופתוח (90,39,0,89,10,9817.47,40000,0.0,0.4936708860759494,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1215
1216,2019-06-17,באר שבע,"שובל מתחמי מגורים בע""מ",39,3,380,95,7895.16,0,0.031578947368421,0.1263157894736842,דרום,ישראל,היתר מלא,בחירת דירות,1216
1217,2019-06-17,באר שבע,"פרץ בוני הנגב-אחים פרץ בע""מ",13,0,352,93,8220.42,0,0.0,0.0501930501930501,דרום,ישראל,היתר מלא,בתהליכי הגרלה,1217
1218,2019-06-17,באר שבע,"סלעית טובולסקי פארק באר שבע בע""מ",39,13,384,95,7821.45,0,0.1368421052631579,0.0899653979238754,דרום,ישראל,היתר מלא,בחירת דירות,1218
1194,2019-06-17,באר שבע,"ארזים (ג.י.א) בע""מ",107,0,451,143,8645.13,0,0.0,0.3474025974025974,דרום,ישראל,היתר מלא,בחירת דירות,1194
1206,2019-06-17,באר שבע,"סלעית טובולסקי פארק באר שבע בע""מ",35,0,420,109,7403.76,0,0.0,0.112540192926045,דרום,ישראל,היתר מלא לחלק מהמגרשים,בחירת דירות,1206
1252,2019-06-17,באר שבע,"אאבני דרך מחיר למשתכן פרויקטים בע""מ",4,4,186,65,8247.33,0,0.0615384615384615,0.0,דרום,ישראל,היתר מלא,בחירת דירות,1252
1245,2019-06-17,בית שמש,"טריסון יזום ובניה בע""מ",55,16,2747,608,8796.06,0,0.0263157894736842,0.0182328190743338,מרכז,ישראל,היתר מלא,בחירת דירות,1245
1219,2019-06-17,דימונה,א. אבאל חברה לבנין ופיתוח (199,23,18,74,12,6669.0,60000,1.0,0.0806451612903225,דרום,ישראל,היתר מלא,בחירת דירות,1219
1208,2019-06-17,דימונה,"אסיה סיירוס פיתוח וייזום בע""מ",26,13,106,4,6544.98,60000,1.0,0.1274509803921568,דרום,ישראל,היתר מלא,בחירת דירות,1208
1209,2019-06-17,דימונה,"אסיה סיירוס פיתוח וייזום בע""מ",27,16,83,7,6544.98,60000,1.0,0.1447368421052631,דרום,ישראל,היתר מלא,בחירת דירות,1209
1210,2019-06-17,דימונה,"אסיה סיירוס פיתוח וייזום בע""מ",25,25,85,12,6544.98,60000,1.0,0.0,דרום,ישראל,היתר מלא,בחירת דירות,1210
1211,2019-06-17,דימונה,"אגם תבור יזמות ובניה בע""מ",4,4,64,4,7010.64,60000,1.0,0.0,דרום,ישראל,החלטת ועדה (היתר בתנאים),בחירת דירות,1211
1191,2019-06-17,הרצלייה,"אזורים בנין (1965) בע""מ",30,18,1179,205,15937.74,0,0.0878048780487804,0.0123203285420944,מרכז,ישראל,היתר מלא,בחירת דירות,1191
1199,2019-06-17,חיפה,"א. י. אמריקה ישראל להשקעות בע""",6,0,778,198,8831.16,0,0.0,0.0103448275862068,צפון,ישראל,היתר מלא,בחירת דירות,1199
1203,2019-06-17,חריש,"דונה חברה להנדסה ובנין בע""מ",49,49,642,0,7545.33,40000,1.0,0.0,צפון,ישראל,היתר מלא,בחירת דירות,1203
1204,2019-06-17,חריש,"דונה חברה להנדסה ובנין בע""מ",98,79,673,0,7580.43,40000,1.0,0.0282317979197622,צפון,ישראל,היתר מלא,בחירת דירות,1204
1253,2019-06-17,חריש,"שפיר מגורים ובניין בע""מ",103,103,355,0,7435.35,40000,1.0,0.0,צפון,ישראל,היתר מלא,בחירת דירות,1253
1254,2019-06-17,חריש,"שפיר מגורים ובניין בע""מ",36,36,328,0,7435.35,40000,1.0,0.0,צפון,ישראל,היתר מלא,בחירת דירות,1254
1255,2019-06-17,חריש,"שפיר מגורים ובניין בע""מ",69,69,359,0,7435.35,40000,1.0,0.0,צפון,ישראל,היתר מלא,בחירת דירות,1255
1256,2019-06-17,חריש,"שפיר מגורים ובניין בע""מ",63,63,348,0,7435.35,40000,1.0,0.0,צפון,ישראל,היתר מלא,בחירת דירות,1256
1249,2019-06-17,טירת כרמל,"אבי מנדלר נכסים והשקעות בע""מ",40,1,343,76,8510.58,0,0.0131578947368421,0.146067415730337,צפון,ישראל,היתר מלא,בחירת דירות,1249
1212,2019-06-17,טירת כרמל,אשדר חברה לבניה בעמ,156,16,492,104,8165.43,0,0.1538461538461538,0.3608247422680412,צפון,ישראל,היתר מלא,בקרת חוזים,1212
1196,2019-06-17,טירת כרמל,"פרץ בוני הנגב (1993) בע""מ",108,12,359,55,8814.78,0,0.2181818181818181,0.3157894736842105,צפון,ישראל,היתר מלא,בחירת דירות,1196
1198,2019-06-17,טירת כרמל,"אורתם-וילאר ניהול בע""מ",92,19,386,68,8143.2,0,0.2794117647058823,0.2295597484276729,צפון,ישראל,היתר מלא,בחירת דירות,1198
1220,2019-06-17,טירת כרמל,"רם אדרת הנדסה אזרחית בע""מ",31,6,315,56,8767.98,0,0.1071428571428571,0.0965250965250965,צפון,ישראל,היתר מלא,בחירת דירות,1220
1190,2019-06-17,יבנה,"רמי שבירו הנדסה בניה והשקעות בע""מ",74,19,2681,346,10010.52,0,0.0549132947976878,0.0235546038543897,מרכז,ישראל,היתר מלא,בחירת דירות,1190
